id,text,sentiment_label,split,manual,expected,verdict,has_sinhala_script,latin_words,lexicon_hits,lexicon_hit_share
9664,ඇත්තටම content එකක් කියන්නෙ Video Quality එක maintain කරන එක නෙවෙයි කියලා තේරුන අවස්තාවක් 🙂,negative,train,code-mixed,code-mixed,OK,True,4,0,0.0
9665,Maxxxaaa ඕයි...,positive,val,code-mixed,code-mixed,OK,True,1,0,0.0
9666,Doctor contact කරගන්න පුළුවන් number එකක් තියෙනවද?,neutral,test,code-mixed,code-mixed,OK,True,3,0,0.0
9667,Doctor කැමතිද??,neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
9668,Facebook ඒකෙත් බලලා Youtube බලලා TicToc ඒකෙත් බැලුවා,neutral,train,code-mixed,code-mixed,OK,True,3,0,0.0
9669,මේ වගේ කෙල්ලෙක් set වෙනවනම් හෙටම marry කරනවා.,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
9670,ඌ කසාද බැදලා මාස දෙකට ගෑණි වදයක් sex වලට පොන්නයෙක් වෙන්ට ඇති ( ඔය දොස්තරයා මේ වීඩීයෝ එකට මූන දෙන්නේ නැත්තෙ ගමේ පොල් කඩන එකෙක්ද කොහෙද,negative,train,code-mixed,code-mixed,OK,True,1,0,0.0
9671,"Dj Iharaගේ එක්ස්ප්රෙශන් පට්ට, සුපිරි ස්ක්රිප්ට් එක.",positive,test,code-mixed,code-mixed,OK,True,2,0,0.0
9672,ඇඟිලි සළකුණ කොමඩි version,positive,test,code-mixed,code-mixed,OK,True,1,0,0.0
9673,World record එකක්නෙ යකෝ,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
9674,මේවා real stories බොසා එක පාර්ශවයක් මේ විදියට හැසිරෙනකොට (මේ skit එකේ නම් පිරිමියා) අනිත් පාර්ශවය කාමරයක් ඇතුලේ රවුමක් ඇදගෙන ඒක වටේ හරි යන්න පෙලබෙන සම්භාවිතාවය ඉතා ඉහලයි..!(කාන්තාවන්ට විශේෂයි ),neutral,train,code-mixed,code-mixed,OK,True,3,0,0.0
9675,මේකි කටවහන් ඉන්න එකම ගිනස් වාර්තාවක්...8: 15 min,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9676,අඩෝ අඩෝ.. එක පට්ට. ෆ්රේම් එකේ කටවහගෙන ඉන්න කෙල්ලෙකුයි. කොහෙවත් ඉන්න එවුන් දෙන්නෙක් ගේ voice එකයි..,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9677,අඩෝ විනාඩි 8ට main characters පේන්න ඉන්නේ තප්පර 10ක් විතර. ඒකේ වෙනම සීන් එකක් තියෙනවා. සුපිරි මචං.,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
9678,BDSM කරන්න,neutral,val,code-mixed,code-mixed,OK,True,1,0,0.0
9679,මෙව්වනේ Content,positive,test,code-mixed,code-mixed,OK,True,1,0,0.0
9680,මට හිතෙන්නෙම camera තුනක් තුන් දෙනාට focus කරන් record කරලා ඉහාරගෙ part එක විතරක් ගත්තා කියලා. ඉහාරට දන්නෙත් publish කරාට පස්සෙ කියලා,neutral,train,code-mixed,code-mixed,OK,True,5,0,0.0
9681,මේ වගේ cople sirawatama ඉන්නවද ඒ වගෙ කෙල්ලෝ පව් හැබැයි,negative,train,code-mixed,code-mixed,OK,True,2,0,0.0
9682,අඩෝ Doctor කැ# කතා කියන්නෙපා කොල්ලන්ට,negative,test,code-mixed,code-mixed,OK,True,1,0,0.0
9683,Content නම් මෙවා තමා,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9684,පිරිසිදු විහිලු(perfect jokes) කියන්නෙ මෙන්න මේව,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
9685,Simple සුපිරිම content eka,positive,train,code-mixed,code-mixed,OK,True,3,1,0.333
9686,ඩොකා තමා ඩොක this is පට්ට ඩොකා..,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
9687,හිනා නොවී one take ගත්තේ කොහොමද,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
9688,pudumai hina nowi kara meka anyway feeling කියන මාතෘකාව සුපිරියට තෙරුම් කරපු කතාවක් අන්තිමේටවත් තෙරුම් නොගන්න උන්ට කතරගම දෙවි පිහිටයි ආරක්ශාවයි!,positive,test,code-mixed,code-mixed,OK,True,7,3,0.429
9689,"මෝඩ යකෙක් මූ, පැත්තකට වෙලා ඉදපං...❤ (Doctor will handle)!!",negative,val,code-mixed,code-mixed,OK,True,3,0,0.0
9690,මචං මං උබලගේ දැක්ක පට්ටම content එක මේක..,positive,test,code-mixed,code-mixed,OK,True,1,0,0.0
9691,"හිනා නොවී කරේ කොහොමද ඕයි, කී පාරක් ගත්තද seen එක",positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9692,මමත් ණය අරන් private ගියා,neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
9693,"ඒ දවස මටත් මතක් උනා නංගි ඔයාගේ කතාවෙන්.De soysa hospital එකේ මගේ බබා හම්බ උනේ. 16 ward එකේ.එතන හිටපු හැමෝම දෙවිවරු වගේ.රෑ ලේබර් රූම් අරන් පාන්දර බබාව හම්බුනේ මට..මන් බබෙක් නැතුව ගොඩක් කල් ඉදලා බබෙක් ලැබුන අම්ම කෙනෙක්...කෑගැහුව හැටි වත් මතක නෑ..මන් බබාව එපා කියලත් කිව්වා..තාමත් මතකයි මගේ බබාව ගත්ත සුදු මිස් එහෙනම් මන් මෙයාව ගෙදර අරන් යනවා ඔන්න කියලා කිව්වා..බබා ලැබෙන වෙලාවේ මන් මොනවා කරාද කියලා මතකත් නෑ..මිසීලා කෑ ගහලා කොහොම හරි බබාව ගත්තා..අර පොඩි මිස්ට මගේ බබාව ගන්න පුලුවන් වෙයිද කියලත් මුලදි හිතුනා.මගේ බබාව ගත්ත මිස්මයි ඊට පහු වෙනිදා රෑ හිටියෙත්.හැම බබාවම හරිම ආදරෙන් වඩාගන්නවා, අඩද්දි නලවලා දෙනවා..රෑ එකට දෙකටත් බබා අඩද්දි නිදාගන්න අම්මා මන් බලා ගන්නම් කියලා හිතට ලොකු සහනයක් උන මිස් කෙනෙක් ඒ මිස්.මගේ චූටි මැනිකත් දැන් ටිකක් ලොකු වෙලා.යන්න කලින් ඒ මිස්ගේ නම ඇහුවහමත් හරි ආදරෙන් කිව්වා, ඔයාට මගේ නම මතක හිටින්නෑ අම්මා.මේ ward එකේ අමාරුම නම තියෙන්නේ මට කියලා.හරි සතුටෙන් වැඩ කරපු හරි ආදරණීය ගෑනු ලමයෙක් කියලා හිතුනා. තුමුදිකා මිස් ❤❤, නම අමාරු උනත් කවදාවත් මිස්ව අමතක වෙන්නේ නෑ..",positive,train,code-mixed,code-mixed,OK,True,5,0,0.0
9694,"ඔයා government hospital එක තමයි හොඳ කියලා කලින් වීඩියෝ එකේ කියනකොටම මේ වගේ video එකක් බලන්න වෙයි කියලා බලාපොරොත්තුවෙන්ම හිටියේ... සල්ලි ගොඩක්ම තිබිලා නෙමෙයි කලින් ඉඳලම private යනවා කියලා ප්ලෑන් කරේ... කායිකව වැටුණ වෙලාවට මානසිකවත් වැටෙන්න හයියක් නැති නිසා.. normal ගන්න ගිහිල්ල පැය ගානක් දුක් විඳලා emergency C-section එකකින් තමයි අන්තිමේ මගේ පුතාව ගත්තේ.. ඒත් ඒ හැම තප්පරේම මගේ ළඟම මගේ මහත්තයයි අම්මයි ඉඳපු එක මට ලොකු සහනයක් වුණා., හැම ගෑණු ළමයෙක්ම wedding එකට සල්ලි වියදම් කරනවා වගේම ළමයෙක් ලැබෙන දවසක private hospital එකකට යන්න සල්ලි තියාගන්න ලංකාව වගේ රටක",neutral,train,code-mixed,code-mixed,OK,True,10,0,0.0
9695,පිට ඉදන් බලන කෙනෙක්ට ඒ පීඩනය කොච්චර ද කියලා හිතාගන්න බෑ.එයාලා කියයි ඉවසන්න.ඒක විදපු කෙනා විතරයි ඒක දන්නෙ.මං එක දිගට දවස් 6ක් hospital 7වාට්ටුවේ 3යි 8වාට්ටුවේ 3යි නින්දක් නෑ.කෑමක් නෑ.මං c section,negative,val,code-mixed,code-mixed,OK,True,2,0,0.0
9696,නංගි මටත් ඔය විදියටමයි වුනේ කිරි පංතියක් නිසා ගොඩක් පීඩනයට පත් වුනා.අපිට ලග කවුරුත් තියාගන්න දුන්නෙත් නෑ.මං බලෙන් වගේ තමා ටිකට් කපන් ආවේ.ඔයා කියන්නෙ ඇත්ත ලෙඩක්වත් නැතුව කිරි ටිකක් වෙනුවෙන් අම්මාට වද දෙනවා.මට ඒ හැදුන කොන්දෙ අමාරැව නිසා අදටත් මං විදවනවා.බබාගෙ වැඩ කරගන්නත් ගොඩක් අමාරැයි.ඔයාගෙ කතාව වචනයක් වචනයක් ගානෙම මගේ එකමයි.දැන් මගේ බබාට අවුරුදු 1මාස4.මාත් ජීවිතේ පලවෙනි පාරට තමා hospital හිටියේ.,negative,test,code-mixed,code-mixed,OK,True,1,0,0.0
9697,කට්ටිය මොනතරම් දෙවල් කිව්වත් මං private මගේ delivery එක කරගත්ත එක ගැන මං සතුටුයි..,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
9698,අනේ dear මමත් කාසල්.. ඒ වුනාට මට නම් හම්බුන අය හරිම හොදයි. බබාලා බලන්න ආවෙත් ලේඩි ඩොක්ටර් කෙනෙක්.. මම 1 /2 වාට්ටු වල හිටියේ.. අදටත් ආදරෙන් මතක් කරන මගේ රෝහල.. කාසල්.. මමත් සතියක් හිටි⁣යා..,positive,val,code-mixed,code-mixed,OK,True,1,0,0.0
9699,කිරි පන්තියෙ ඉන්න nurslagen innawa sudu kettu nursla dennek un dennama napurui.ammalawa presher karanawa.ganuda kiyala hitenawa.man sati dekak hospital idala baba labila baba baby room idala apahu kiri panti gihin kohoma hari e leddu balana welawa.eda ape thatta awa babawai mawai balanna.eya awit inne mata yanna one mis qwa ath euwe na e napuru gani mata marama dukai.,negative,test,code-mixed,code-mixed,OK,True,58,27,0.466
