4159,Street dogs nisa prashna godak thiyenawa eka control karanna one,negative,facebook,වි චා ර ක යා,,,
4160,Oyalata sathun gena hitanawa namuth minissu gana kawda balanne,negative,facebook,වි චා ර ක යා,,,
4161,Me wage NGO kattiya show ekak karanawa wage,negative,facebook,වි චා ර ක යා,,,
4162,Laws thibbat wadak ne implementation ne,negative,facebook,වි චා ර ක යා,,,
4163,Sathunta help karanna kiyala kiyala practical solution ekak ne,negative,facebook,වි චා ර ක යා,,,
4164,Anduwa nikan talk witharai action ne,negative,facebook,වි චා ර ක යා,,,
4165,Minissu sathunwa danawa parata ehema karana aya hata punish karanna one,negative,facebook,වි චා ර ක යා,,,
4166,Me prashnayata best solution eka sterilization program ekak,neutral,facebook,වි චා ර ක යා,,,
4167,Pradeshiya level eken shelters hadanna puluwan,neutral,facebook,වි චා ර ක යා,,,
4168,Sathunwa protect karanna awareness ekath ona,neutral,facebook,වි චා ර ක යා,,,
4169,Api individual widiyata poddak hari help karanna puluwan,neutral,facebook,වි චා ර ක යා,,,
4170,Government plus public ekathu unoth meka solve karanna puluwan,neutral,facebook,වි චා ර ක යා,,,
4171,Adoption system ekak strong karanna one,neutral,facebook,වි චා ර ක යා,,,
4172,Vaccination saha medical care important,neutral,facebook,වි චා ර ක යා,,,
4173,Me issue eka solve karanna long term plan ekak ona,neutral,facebook,වි චා ර ක යා,,,
4174,Sathun gena decisions ganna kota minissu safety ekath balanna ona,neutral,facebook,වි චා ර ක යා,,,
4175,Ape rate minissu hari wenas ahinsaka saththu serama ekai paw,positive,facebook,වි චා ර ක යා,,,
4176,2027 wenakota me rata vidi bawwo duk widinne nethi widihata inna solution ekak labunoth hodai,positive,facebook,වි චා ර ක යා,,,
4177,Eyalata hoda kalayak labunoth hodai me auruddema,positive,facebook,වි චා ර ක යා,,,
4178,Adare labenawa nam onama kenek lassana wenawa,positive,facebook,වි චා ර ක යා,,,
4179,Ahinsaka pataw godak innawa eyalata help karanna one,positive,facebook,වි චා ර ක යා,,,
4180,Sathunta adare denna puluwan nam eka loku pinak,positive,facebook,වි චා ර ක යා,,,
4181,Indiave un hithan inne film wala gahagattama saba jeevitheth mu siyakata gahai kiyala,neutral,facebook,වි චා ර ක යා,,,
4182,Koheda yana oluwak neti amu gawayek,negative,facebook,Sanjeewa Manvir,,,
4183,Lajjai ape rate samahara asahana manasika leddu dakkama Oya hamuduruwo USA wala oya lankawe giya wage 10 times dura giya Habai USA wala social media wala oya wage post dakke na I hama agamakama minissu parata bahala respect kala Ape rate inna thamusela wage manasika leddunta owa ithin dara ganna ba Kohoma unath tikaka wachana hari bawitha karanna igena gannna mahathmaya,negative,facebook,Sanjeewa Manvir,,,
4184,Me wage ayagen unfollow karala me wage un hadanne bora diye malu banna comment like ganna ubalath pissu unfollow karapalla higannu,negative,facebook,Sanjeewa Manvir,,,
4185,කාලෙකින් next level acting එකක් දැක්කේ,positive,facebook,Kehelmala,,,
4186,වැදගැම්මකට ඇති content එකක්,positive,facebook,Kehelmala,,,
4187,Eyawa ilana kalahari hadaganna denna,positive,facebook,Meepura News,,,
4188,Jada policeye unta wiruddawa rallak hadamu desapaluwanta haduwe anna e wage daruwekutawat unge pare bahala yanna bari widiyata,negative,facebook,Meepura News,,,
4189,Oya kiyana kakul deke sunakayawa elawala daemmam iwraiyi,negative,facebook,Meepura News,,,
4190,Sobana nove mahajanata karadara unama anduwa balanna ona Me manthiri tumiyata thanks,neutral,facebook,ජොනි බට්ටෝ,,,
4191,Meka dapu aka Thanakola kana akek,negative,facebook,ජොනි බට්ටෝ,,,
4192,Departhamenthuwen kohomath karanawa oya wedea amathi awath nawath,neutral,facebook,ජොනි බට්ටෝ,,,
4193,Eunata me kathawa maru ane,positive,facebook,සූර වීර කෙල්ලෝ,,,
4194,Wikarayak mekanam a,negative,facebook,සූර වීර කෙල්ලෝ,,,
4195,Over acting korean acting,negative,facebook,සූර වීර කෙල්ලෝ,,,
4196,Kdrama wala girlslge acting copy krnn ynw wagei,negative,facebook,සූර වීර කෙල්ලෝ,,,
4197,Me kathawa penna bari mata vitharada,neutral,facebook,සූර වීර කෙල්ලෝ,,,
4198,Matath oka una complain karala salli gatta,positive,facebook,සාර භූමි - Rich Land,,,
4199,Kathawata yanna epa puluwan hama welma ehma talk denawann mulima ride eka cancel karanna hadisima welawak nam atm ekkin gana aran denna e athara sadde damawann emergency button eka obanna,neutral,facebook,සාර භූමි - Rich Land,,,
4200,Payment method eka e welawata cash walata maru kara nam wade goda,positive,facebook,සාර භූමි - Rich Land,,,
4201,Oya minissu wenas karanna ba bro hodama de cash tikak langa thiyaganna eka maru ekka Mn nam ubereats witharai card danne hires nam dannema na,neutral,facebook,සාර භූමි - Rich Land,,,
4202,Dala end karanna netiwa yanwa nm tika durak yamakl idala cash walata maru karala oyage wedak balaganna,neutral,facebook,සාර භූමි - Rich Land,,,
4203,Ape garu methi amathi thuman la ge hati nodanna un ova karanne Api ape garu methi amathi thuman la podi saddayak dapu gamana hakerla hakereelo wenawa,negative,facebook,newshub.lk,,,
4204,Hora kanawa pacha halanawa awa clean karanna buddy dobby Washington la tekka innnawa ape rate set aka pacha viswasa karanawa,negative,facebook,newshub.lk,,,
4205,Heker boru katawak horu lagama ennawa,negative,facebook,newshub.lk,,,
4206,Oya minissu wenas karanna ba,negative,facebook,newshub.lk,,,
4207,Masa ganak thisse hackers sudda karapu mudal magul do in nisa mulu ratakma amaruwe demma,negative,facebook,newshub.lk,,,
4208,Kaalakanni uddachcha jvp maalima thrasthawaadi yoooo aparada kaarayo,negative,facebook,newshub.lk,,,
4209,Mu neda IT takshanaya gamwalata genna unne,neutral,facebook,newshub.lk,,,
4210,Mookaad gaththe kiyala dannahe thama maalimaawata kade yan un bath kana harak nisa shok,negative,facebook,newshub.lk,,,
4211,Thadi gona jiwitheta karanna puluwan boruwak kiyahan,negative,facebook,newshub.lk,,,
4212,Chooty baba kukku beelada apita oya katha kiyanna,negative,facebook,newshub.lk,,,
4213,Music eka aheddi e kale danuna feeling ek e kale eka blp wdh amuthu wdht hithata danenawa,positive,facebook,නරා BOY,,,
4214,Me music eka aheddi danena feelings kiyanna therenne na duka hithenawa,negative,facebook,නරා BOY,,,
4215,Loads of related memories with amma,positive,facebook,නරා BOY,,,
4216,Ammooo music ek aheddith aga naliynwa ape kale diriya diyaniya,positive,facebook,නරා BOY,,,
4217,Mea tone eka mata salliwalawath ganna bari deyak,negative,facebook,නරා BOY,,,
4218,Ammooo eka aheddi ayeth a kale giwath wena hithenawa,positive,facebook,නරා BOY,,,
4219,Hane ape podi kale dan laminate e wage atitayak hagimak wat ne,negative,facebook,නරා BOY,,,
4220,Api wayasata gihilla bang,neutral,facebook,නරා BOY,,,
4221,Meyage netilla seratama hapan,negative,facebook,Gossip Story,,,
4222,Medamulana wasalyo tik thawamath yahamin aurudu kanawa me rate ahinsaka minissunge horakapu salli walin,negative,facebook,Oii,,,
4223,Mula mathaka nathi un mun,negative,facebook,Oii,,,
4224,Dasaka ganak aragala kadakappal weda karala pacha kelala janathawa mulakara balayata ewith unge eriyas coverkaraganna kalakanni kuhaka jepimalima heththa janathawata keddath nethikala thopita a sapema ethi,negative,facebook,Oii,,,
4225,Naw tika wate karako karako idapalla amarican ballo,negative,facebook,Watapita,,,
4226,Habai thota gslapenama rupe thiyenna 3 weni 4to eka wata kess mada hiss ekansm aye supiriyatama match wenawa thoge kathata minissunta dana apahasa walata,negative,facebook,Maneesha,,,
4227,Aththatama hoda sewawak e podi mudalata sapayana thorathuru godak watinaw e siyalu de aththa,positive,facebook,Iranama.lk,,,
4228,Mama drama eka me balana gaman fb awith baladdi akka mehema ekak dala tibba mama nam den me couple ekata pissu wetila inne,positive,facebook,Chethana Ketagoda,,,
4229,Maru dream eka prefer crown,positive,facebook,Chethana Ketagoda,,,
4230,Akkath balanawa dekkama apita thawath balanna asayi,positive,facebook,Chethana Ketagoda,,,
4231,Hite eka maru,positive,facebook,Chethana Ketagoda,,,
4232,Oka bala thm mata space ek gana patta interest ekk awe,positive,facebook,Do You,,,
4233,Mage order eka ada labuna oyalagen man ganna me dewani order eka ordinary product godak hoda result thiyenawa baya nathuwa recommend karanna puluwan page ekak,positive,facebook,Cliara Essential Oils,,,
4234,Thank you for the trick ayya meka kiyewwama maara satisfaction ekak awa,positive,facebook,Sajitha,,,
4235,Honda wade I do this every time the driver tries to cheat,positive,facebook,Sajitha,,,
4236,Yasama yasai balu wada karaddi oma denna oni aparade apahu salli dunne,positive,facebook,Sajitha,,,
4237,Matath oya card cash ahana kattiya godak hambenewa mame ithin bad review ekak danewa no more arguments,negative,facebook,Sajitha,,,
4238,Uba niyama charithayak bn great person,positive,facebook,Sajitha,,,
4239,Oyage me product gena kiyanna wachana na mata mara happy mage skin eka dan harima lassanai,positive,facebook,Cliara Essential Oils,,,
4240,Mona tanaka wadakalat ayalatat badagini wanawa kala anakam inna barinam palayn yanna boruwata werayak wanna hadannatuwa,negative,facebook,topnews.lk,,,
4241,Cheeya putha oya gama kanawa,negative,facebook,TodayNewslk.com,,,
4242,Okunta ahinsaka minussunge salli horakapuwa kohomada jiyannada okun athule inna oni,negative,facebook,TodayNewslk.com,,,
4243,Eekanm wada melo rahak na,negative,facebook,Kasun Karunachandra,,,
4244,Wadak na nama witharai wenas,negative,facebook,Dialog නිසා පීඩාවට පත් පාරිභෝගිකයන්ගේ එකමුතුව,,,
4245,Katha karala wadak na speed ekak aththema na,negative,facebook,Dialog නිසා පීඩාවට පත් පාරිභෝගිකයන්ගේ එකමුතුව,,,
4246,Ahu wenne na ehema loku wensak na dn 4g signal eka hodatama lost wela thiyenne,negative,facebook,Dialog නිසා පීඩාවට පත් පාරිභෝගිකයන්ගේ එකමුතුව,,,
4247,Monawata mewa dagena duk widinawada,negative,facebook,Dialog නිසා පීඩාවට පත් පාරිභෝගිකයන්ගේ එකමුතුව,,,
4248,Apoooo ganna nam epa mala jarawa,negative,facebook,Dialog නිසා පීඩාවට පත් පාරිභෝගිකයන්ගේ එකමුතුව,,,
4249,text,label,platform,source_page,neutral,facebook,Hiru Gossip
4250,YouTube Channel ekak karana kollo kellek thamai danne YouTube channel ekak goda daganna kana katta gena math gaming channel ekak karanawa mini caption ayye man mobile horror game thama danne horror game niche eka maru ne Vimokshaya Gamer kiyala mage channel eke me weddi subscribers thundaas ganak innawa,positive,facebook,Mini Caption,,,
4251,Aiya hoda edit karanna puluwan app ekak kiyannako oya thama mage inspiration eka,positive,facebook,Hiru Gossip,,,
4252,Vishwa aiye mula idanm oyth ekk hitiye bro,positive,facebook,Hiru Gossip,,,
4253,Mamath YouTube channel ekak karanna hita gena inne eth mage phone eke YouTube karanna ba mage phone eke warge Samsung Galaxy J2 phone ekak ganna one khoma hari salli thama prashne,neutral,facebook,Hiru Gossip,,,
4254,Yoo yoo aluth video eka kawadada danne,neutral,facebook,Hiru Gossip,,,
4255,Yoo yoo sarui brooo oyata saruda,neutral,facebook,Hiru Gossip,,,
4256,Mata nan na oyata kohomada,neutral,facebook,Hiru Gossip,,,
4257,Awlak na oyata kohomada,neutral,facebook,Hiru Gossip,,,
4258,Oo Vishwa aiyata kohomada,neutral,facebook,Hiru Gossip,,,
4259,Angle nisa neda aiye piyabannath unee,positive,facebook,Hiru Gossip,,,
4260,Ayye mawsth oke aekaparak aekkam yannako,positive,facebook,Hiru Gossip,,,
4261,Aye nam thoge video balanne na ahinsaka saththunta dasa wada denawa video karala danwa ai bn ehema kale ubalada kiyala hithaganna ba balu haththa thotai thoge henchaiyontai hena hathama gahapan,negative,facebook,Hiru Gossip,,,
4262,A dial aka ubata baninawa ubata therunnathi unaata ara uba dunna aran issella widda welaawe,negative,facebook,Hiru Gossip,,,
4263,Ayiye oyanam supiri aaaaa,positive,facebook,Hiru Gossip,,,
4264,Gammk,positive,facebook,Hiru Gossip,,,
4265,Video ekak ona,neutral,facebook,Hiru Gossip,,,
4266,Owa expire wenne nadda,neutral,facebook,Trip Pisso,,,
4267,Comments section eke inna bomb expertise la goda hammo mun tikak dammanam owa galawanna eka para kakul dekata dekak pagagannawa,negative,facebook,Page One News,,,
4268,Gayan Gayan 14 beswala apitat ahuuna mama adiya thiyadduma wasanawakata wassa awa eken batto paththini mathuuna,positive,facebook,Page One News,,,
4269,Jokar Jokar dan inna jvp patau kiyai ragapaksala owa genat haikara kiyala,negative,facebook,Page One News,,,
4270,Jeewanthathushara ekanayake owa thawath sakriya lesa tiyenawada sathunta pagenne nadda but,neutral,facebook,Page One News,,,
4271,Ruwan Kumara waradi dawal kiyanta apa mahantayo mokada banta pagila riliswana kota tamai bastwanna awagama tawa akan tiyanawa paguna gaman bastwana akan oyadan pannana banta,negative,facebook,Page One News,,,
4272,Maduka Ranaweera mewa kohomada kuda kachikudi vavuniya mata mathaka widiyata 2010 oka galewwe 8 field engineer api,neutral,facebook,Page One News,,,
4273,Kavindu Umesh yku assawal avidin natuwa inn oni mehe innakam nattam matat pagenawa,negative,facebook,Page One News,,,
4274,Danuska Kumara oya wage mains wala spren operator ball control system ekak neda bicycle bola dekaken eka bolayak herakaragena enne eta paae bara watunama eka bolayak wehayen pahalata gamankarala detonator wademen mine eka blast wenawa neda,neutral,facebook,Page One News,,,
4275,Shadir Ahamad owa den paranai yako owa pupuranne,positive,facebook,Page One News,,,
4276,Saman Kumara batarina yako rangan nainti nain,neutral,facebook,Page One News,,,
4277,Egsk Wijethunga ruppe u dnne huththak na,negative,facebook,Page One News,,,
4278,Ajith Kumarage karumayak tiyanda oni panda kiyana kalla ella askaragsnda LTTE defense ekkata attack karanawa hienayakwath dakala nathi pissak niwasnaya angoda,negative,facebook,Page One News,,,
4279,Kasun N Minoli onna ahuwwa gon prashnayak ai meka raum kiyala hatharas wal harapanko natthan,negative,facebook,Page One News,,,
4280,Aravinda Randika oka mul kale hadinnuwe joni batta kiyala joni batta hadanne lipettiyata explosive purolator pen touch battery kali dekakin thamai electric shock ekak denne,neutral,facebook,Page One News,,,
4281,Sanjeewa Susantha ekanayaka mewa danwath terum gamu,neutral,facebook,Page One News,,,
4282,Sanka Prabashana ape hamudawe kidenek kakul athapaya nathe unada oya bombaya pagila oka pagunama pagunu kakula aniwaren danissen kadela wesewenawa soldiers meter 3 wada wesewala watenne marenawatath wadeya abadetha wenawa,negative,facebook,Page One News,,,
4283,Pathum Theekshana battery koheda bn ovge,neutral,facebook,Page One News,,,
4284,Chanaka Hiru moda katha kiyana un innawane ammapa,negative,facebook,Page One News,,,
4285,Suranga Lakmal mewa kochchara galawala niyanawada ban kiyanna ganan karannath ba,neutral,facebook,Page One News,,,
4286,Egsk Wijethunga ruppe owa pagil ubat enakot pupurnewath thiyenwa,negative,facebook,Page One News,,,
4287,Rangi Chams issak okkoma clear kara kivva neda,neutral,facebook,Page One News,,,
